Division,Calendar_Week,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,month,weekofyear,year,week_sin,week_cos,is_black_friday,is_christmas,is_easter,is_summer_sale,Facebook_Impressions_adstock,Facebook_Impressions_adstock_log,Google_Impressions_adstock,Google_Impressions_adstock_log,Email_Impressions_adstock,Email_Impressions_adstock_log,Affiliate_Impressions_adstock,Affiliate_Impressions_adstock_log,Paid_Views_adstock,Paid_Views_adstock_log
J,2018-02-03,914,570,534,445441.2869,29879,15245,121,49245,2,5,2018,0.5680647467311558,0.8229838658936564,0,0,0,0,83159.51045208763,11.328527880145602,10734.568507326665,9.28131766720842,915743.020950973,13.72749215149168,34591.800156094716,10.451400851418368,2358.1565932937237,7.766059458422736
J,2018-02-10,436,292,370,474167.4217,29053,18506,491,49744,2,6,2018,0.6631226582407952,0.7485107481711011,0,0,0,0,70632.75522604381,11.165263428567759,5737.2842536633325,8.654915534119347,932038.9321754866,13.74513093843173,35801.90007804736,10.485784176874526,1615.0782966468619,7.38775768880267
J,2018-02-17,881,505,684,691767.4446,76872,18595,968,87939,2,7,2018,0.7485107481711011,0.6631226582407953,0,0,0,0,112188.3776130219,11.627943593908165,3552.6421268316662,8.175728307761384,1157786.9106877432,13.962021768948537,36495.95003902368,10.50498397550451,1688.539148323431,7.432211077429796
J,2018-02-24,35,654,786,605475.3818,854,13973,19,76540,2,8,2018,0.8229838658936564,0.5680647467311558,0,0,0,0,56948.18880651095,10.94991472481446,2562.321063415833,7.849058987116288,1184368.8371438715,13.984721408103688,32220.97501951184,10.380403952788756,879.2695741617155,6.780228194836165
J,2018-03-03,740,293,172,461204.288,10535,14354,5,68466,3,9,2018,0.8854560256532098,0.4647231720437686,0,0,0,0,39009.094403255476,10.571575722473561,1453.1605317079166,7.2821840589508655,1053388.7065719357,13.867523814360307,30464.48750975592,10.324349764844266,1179.6347870808577,7.073807527966979
J,2018-03-10,856,623,234,514673.7783,55796,15961,143,72775,3,10,2018,0.9350162426854148,0.35460488704253557,0,0,0,0,75300.54720162773,11.229255960743266,960.5802658539583,6.868578041371897,1041368.1315859678,13.85604687800599,31193.24375487796,10.347988861740308,1445.8173935404288,7.277121522082281
J,2018-03-17,39,500,562,507419.2965,7773,17578,772,70212,3,11,2018,0.970941817426052,0.23931566428755804,0,0,0,0,45423.27360081387,10.723801901960153,1042.2901329269791,6.950134587868556,1028103.3622929839,13.843227239584724,33174.62187743898,10.409570604388362,761.9086967702144,6.637138360651361
J,2018-03-24,349,117,663,462567.268,48281,19007,471,63280,3,12,2018,0.992708874098054,0.120536680255323,0,0,0,0,70992.63680040694,11.170345529477634,1184.1450664634895,7.077620465033174,976618.9491464919,13.791852857542672,35594.310938719485,10.479969192960404,729.9543483851072,6.594351006890073
J,2018-03-31,963,22,700,466038.2183,20171,17766,941,56060,3,13,2018,1.0,-1.6081226496766366e-16,0,0,1,0,55667.31840020347,10.927166474150525,1292.0725332317447,7.164776474052119,954347.692873246,13.768784389805763,35563.15546935974,10.479093540768977,1327.9771741925535,7.192164883390847
J,2018-04-07,200,738,62869,457018.988,69595,14391,254,42565,4,14,2018,0.992708874098054,-0.12053668025532288,0,0,1,0,97428.65920010174,11.486885952518389,63515.03626661587,11.059047692629765,934192.834436623,13.74743922719602,32172.57773467987,10.378900827436945,863.9885870962768,6.762716312736486
J,2018-04-14,609,820,105692,553174.1969,38258,13891,724,47430,4,15,2018,0.9709418174260521,-0.2393156642875575,0,0,0,0,86972.32960005087,11.373356794317472,137449.51813330792,11.831019263199295,1020270.6141183116,13.83557943816329,29977.288867339936,10.30822869422183,1040.9942935481383,6.94889174585699
J,2018-04-21,633,879,99303,449211.2053,27226,18214,506,60455,4,16,2018,0.9350162426854148,-0.35460488704253545,0,0,0,0,70712.16480002544,11.166387041057108,168027.75906665396,12.031890428655489,959346.5123591558,13.774008657734628,33202.644433669964,10.410414920978557,1153.4971467740693,7.051420157396147
J,2018-04-28,291,581,108899,515785.7323,18321,13756,614,57409,4,17,2018,0.8854560256532099,-0.4647231720437685,0,0,0,0,53677.08240001272,10.890760048205937,192912.87953332698,12.169999148266662,995458.9884795779,13.810960209292492,30357.322216834982,10.320825967032414,867.7485733870346,6.767053754733233
J,2018-05-05,17,643,120722,436041.8543,33085,13615,674,55105,5,18,2018,0.8229838658936565,-0.5680647467311557,0,0,0,0,59923.54120000636,11.00084140303642,217178.43976666348,12.288479202186863,933771.348539789,13.746987949321904,28793.66110841749,10.26794527075943,450.8742866935173,6.11340401436355
J,2018-05-12,456,922,170986,379029.7682,27887,16323,630,61381,5,19,2018,0.7485107481711013,-0.6631226582407951,0,0,0,0,57848.770600003176,10.965604767186184,279575.21988333174,12.541030235235995,845915.4424698944,13.64817586594442,30719.830554208747,10.332696223165952,681.4371433467586,6.525670425157438
J,2018-05-19,812,720,162428,413160.5215,3736,13490,256,56040,5,20,2018,0.6631226582407952,-0.7485107481711012,0,0,0,0,32660.385300001588,10.393948781424124,302215.6099416659,12.618899290717577,836118.2427349472,13.636526516745871,28849.915277104374,10.26989699680924,1152.7185716733793,7.050745545292958
J,2018-05-26,323,838,167550,498282.9737,11171,15588,537,51369,5,21,2018,0.5680647467311558,-0.8229838658936564,0,0,0,0,27501.192650000794,10.222021013203479,318657.80497083295,12.671876232467485,916342.0950674736,13.728146131460878,30012.957638552187,10.309417807065326,899.3592858366897,6.802793890147813
J,2018-06-02,24,931,133280,364456.8928,37486,17010,627,60713,6,22,2018,0.46472317204376906,-0.8854560256532096,0,0,0,1,51236.5963250004,10.844228844781558,292608.9024854165,12.586595610076209,822627.9403337368,13.620260515698307,32016.478819276093,10.374037245764164,473.6796429183448,6.162640140539018
J,2018-06-09,512,419,118807,409776.2573,56859,15652,496,53617,6,23,2018,0.35460488704253584,-0.9350162426854147,0,0,0,1,82477.2981625002,11.32029048514262,265111.45124270825,12.48790935927188,821090.2274668685,13.618389499760704,31660.239409638045,10.362848480162066,748.8398214591724,6.619859612332969
J,2018-06-16,865,698,108452,368709.4998,27500,15540,96,52792,6,24,2018,0.23931566428755768,-0.970941817426052,0,0,0,1,68738.6490812501,11.138081445375521,241007.72562135413,12.392588417715109,779254.6135334342,13.566094401368069,31370.119704819022,10.353642994038928,1239.4199107295863,7.123205238959433
J,2018-06-23,589,483,110776,429952.123,19004,17650,293,43800,6,25,2018,0.12053668025532308,-0.992708874098054,0,0,0,1,53373.32454062505,10.88508509547427,231279.86281067706,12.351388107272498,819579.4297667171,13.616547817275952,33335.05985240951,10.41439496852933,1208.7099553647931,7.098135903546549
J,2018-06-30,723,618,138165,405401.1538,25649,17744,614,66047,6,26,2018,-3.216245299353273e-16,-1.0,0,0,0,1,52335.662270312525,10.865452403900038,253804.93140533852,12.444325204380746,815190.8686833585,13.611178786213033,34411.529926204756,10.446176019082298,1327.3549776823966,7.191696596789122
J,2018-07-07,3,84,183326,352910.6327,21782,18406,972,41550,7,27,2018,-0.12053668025532283,-0.992708874098054,0,0,0,1,47949.83113515626,10.777931413532714,310228.46570266923,12.645067514583678,760506.0670416793,13.541740683263791,35611.76496310238,10.480459418949842,666.6774888411983,6.5038052558147195
J,2018-07-14,956,975,224156,504838.7826,84838,19623,721,61926,7,28,2018,-0.23931566428755743,-0.9709418174260521,0,0,0,1,108812.91556757814,11.597394505662715,379270.2328513346,12.846006882067684,885091.8161208397,13.69344779546356,37428.88248155119,10.530224661207496,1289.3387444205991,7.1626600554584305
J,2018-07-21,547,125,176751,383534.4522,73447,16625,587,80848,7,29,2018,-0.3546048870425356,-0.9350162426854148,0,0,0,1,127853.45778378907,11.758647847407447,366386.1164256673,12.811445748570192,826080.3602604198,13.624448546757021,35339.441240775595,10.472783231386451,1191.6693722102996,7.0839492438806255
J,2018-07-28,254,875,172526,400676.7731,50533,16291,933,63586,7,30,2018,-0.46472317204376806,-0.8854560256532101,0,0,0,1,114459.72889189454,11.647987064035553,355719.05821283365,12.78189934716147,813716.9532302099,13.609369090138301,33960.7206203878,10.432989305230958,849.8346861051498,6.746217851306939
J,2018-08-04,926,760,160799,312800.6476,59816,16517,637,66553,8,31,2018,-0.5680647467311556,-0.8229838658936565,0,0,0,1,117045.86444594727,11.67032968440089,338658.52910641686,12.732750542757184,719659.124215105,13.48653432984046,33497.3603101939,10.419251770650904,1350.9173430525748,7.2092791179385465
J,2018-08-11,545,28,168961,389309.566,72814,13330,996,49532,8,32,2018,-0.663122658240795,-0.7485107481711013,0,0,0,1,131336.93222297364,11.785528915925077,338290.2645532084,12.731662532836861,749139.1281075524,13.526681331926751,30078.68015509695,10.31160514486552,1220.4586715262874,7.107801055926705
J,2018-08-18,870,217,246765,451030.471,111702,14932,637,72269,8,33,2018,-0.7485107481711011,-0.6631226582407952,0,0,0,1,177370.46611148684,12.086001491002348,415910.1322766042,12.938226892087386,825600.0350537762,13.623866927407507,29971.340077548477,10.308030237928188,1480.2293357631438,7.300627654246482
J,2018-08-25,393,133,251374,457058.3096,206946,18403,822,81185,8,34,2018,-0.8229838658936564,-0.5680647467311559,0,0,0,1,295631.2330557434,12.596871504925195,459329.0661383021,13.03752432895588,869858.3271268881,13.676086784599452,33388.67003877424,10.416001850851563,1133.114667881572,7.033607597236962
J,2018-09-01,745,927,261046,361358.9126,164170,15250,473,62351,9,35,2018,-0.8854560256532096,-0.4647231720437691,0,0,0,0,311985.6165278717,12.65071557012757,490710.53306915105,13.103611725101473,796288.076163444,13.587717559908873,31944.33501938712,10.371781440362485,1311.557333940786,7.179732676514208
J,2018-09-08,987,501,263527,379454.3318,186334,13554,317,66295,9,36,2018,-0.9350162426854147,-0.3546048870425359,0,0,0,0,342326.80826393585,12.743524060669118,508882.2665345755,13.139973930398613,777598.3698817219,13.563966721790747,29526.167509693558,10.293066051061706,1642.778666970393,7.4047529357559885
J,2018-09-15,304,406,282507,368873.5088,152072,11332,402,70511,9,37,2018,-0.970941817426052,-0.23931566428755774,0,0,0,0,323235.4041319679,12.686139235832988,536948.1332672877,13.193658645107368,757672.693740861,13.538008088748542,26095.08375484678,10.169540534345481,1125.3893334851964,7.026772515796793
J,2018-09-22,254,544,273463,357526.3225,150850,8527,917,67933,9,38,2018,-0.992708874098054,-0.12053668025532357,0,0,0,0,312467.70206598396,12.652259589754056,541937.0666336438,13.202907005689065,736362.6693704305,13.509479391668338,21574.54187742339,9.979315631623408,816.6946667425982,6.706488998880058
J,2018-09-29,510,603,336250,314888.5343,143820,10883,359,82173,9,39,2018,-1.0,-1.8369701987210297e-16,0,0,0,0,300053.851032992,12.611720573702371,607218.5333168219,13.316645674040238,683069.8689852152,13.434353894495445,21670.270938711696,9.983742742497322,918.3473333712991,6.823663998036879
J,2018-10-06,316,881,317032,289687.2405,65749,10171,968,79401,10,40,2018,-0.992708874098054,0.1205366802553232,0,0,0,0,215775.925516496,12.28200040077181,620641.2666584109,13.338510134797847,631222.1749926077,13.35541476360755,21006.135469355846,9.952617443247004,775.1736666856496,6.654376292419665
J,2018-10-13,635,1153,265170,287044.1985,80522,10187,1388,89222,10,41,2018,-0.9709418174260521,0.23931566428755738,0,0,0,0,188409.962758248,12.146380828169548,575490.6333292054,13.262979968948397,602655.2859963039,13.30910230655415,20690.067734677923,9.937457375724023,1022.5868333428248,6.931068241114612
J,2018-10-20,696,1869,348120,281847.6022,71524,9951,1951,111996,10,42,2018,-0.9350162426854148,0.35460488704253557,0,0,0,0,165728.981379124,12.018115124760882,635865.3166646027,13.36274362630484,583175.245198152,13.276244727019437,20296.033867338963,9.918230039444644,1207.2934166714124,7.096964243596184
J,2018-10-27,840,1605,311372,299066.4199,75055,9266,1853,105861,10,43,2018,-0.8854560256532101,0.464723172043768,0,0,0,0,157919.490689562,11.969846961865889,629304.6583323013,13.352372360944967,590654.042499076,13.288987441543433,19414.01693366948,9.87380211436057,1443.646708335706,7.2756200781521265
J,2018-11-03,136,1569,302070,293219.5568,110199,8569,1943,111915,11,44,2018,-0.822983865893657,0.5680647467311548,0,0,0,0,189158.745344781,12.15034715051447,616722.3291661507,13.332175789299516,588546.578049538,13.28541304871796,18276.00846683474,9.813399181005128,857.823354167853,6.755563259589061
J,2018-11-10,173,4486,555452,606976.0561,166054,8981,4604,166361,11,45,2018,-0.7485107481711011,0.6631226582407953,0,0,0,0,260633.37267239048,12.470873833180722,863813.1645830753,13.669112937363497,901249.345124769,13.711538350521327,18119.00423341737,9.804771813229248,601.9116770839265,6.401770713501407
J,2018-11-17,978,3592,827910,596153.643,224859,7271,2852,188731,11,46,2018,-0.6631226582407956,0.7485107481711007,0,0,0,0,355175.6863361952,12.780370652631294,1259816.5822915377,14.046477492487513,1046778.3155623846,13.861228689758516,16330.502116708685,9.700851166835713,1278.9558385419632,7.154580855179393
J,2018-11-24,721,1819,937185,606661.889,439450,7213,2646,302174,11,47,2018,-0.5680647467311559,0.8229838658936564,1,0,0,0,617037.8431680975,13.332687255797516,1567093.291145769,14.264733692562785,1130051.0467811923,13.937774248726235,15378.251058354343,9.640774546058243,1360.4779192709816,7.216326094039578
J,2018-12-01,1296,1329,610103,750336.4017,87937,8821,2010,234525,12,48,2018,-0.4647231720437684,0.88545602565321,1,0,0,0,396455.9215840488,12.89032266745607,1393649.6455728845,14.147437225962005,1315361.925090596,14.089623174178188,16510.12552917717,9.711789707163344,1976.2389596354908,7.589456685687132
J,2018-12-08,11587,1290,294456,464492.4737,45435,9761,13122,168226,12,49,2018,-0.35460488704253595,0.9350162426854147,0,0,0,0,243662.9607920244,12.403545345181454,991280.8227864422,13.806754155109646,1122173.436245298,13.930778822005053,18016.062764588583,9.799074519241124,12575.119479817746,9.439555015245498
J,2018-12-15,9644,2693,222125,385712.2056,83895,6573,11328,182772,12,50,2018,-0.2393156642875578,0.970941817426052,0,0,0,0,205726.4803960122,12.234307661253885,717765.4113932211,13.483899462776902,946798.923722649,13.760843076058643,15581.031382294292,9.653873694898165,15931.559739908873,9.676120076744192
J,2018-12-22,4193,3437,197103,376177.1254,36497,7218,6414,105427,12,51,2018,-0.12053668025532363,0.992708874098054,0,1,0,0,139360.2401980061,11.844824691286156,555985.7056966105,13.228499662329249,849576.5872613245,13.652494548779712,15008.515691147146,9.616439658360598,12158.779869954436,9.405889052556502
J,2018-12-29,4509,3231,210186,529833.3819,22902,9444,7019,58898,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,92582.12009900305,11.435862115670032,488178.85284830525,13.098439167855735,954621.6755306623,13.769071437232279,16948.25784557357,9.737979326928096,10588.389934977218,9.267607829285192
J,2019-01-05,2795,2833,189674,528970.2551,9096,10744,5117,63052,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,55387.060049501524,10.922119326934874,433763.4264241526,12.98025686945761,1006281.0928653311,13.821773000737085,19218.128922786786,9.863661360102169,8089.194967488609,8.998408109575319
J,2019-01-12,4900,2629,177626,397099.0187,25112,16794,6827,54473,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,52805.53002475076,10.874390136758455,394507.71321207634,12.885396505746785,900239.5651326656,13.710417301181463,26403.06446139339,10.181273234155226,8944.597483744305,9.098916788988168
J,2019-01-19,6082,2041,189403,497599.6397,54559,17240,7134,66956,1,3,2019,0.3546048870425356,0.9350162426854148,0,0,0,0,80961.76501237538,11.30174463675894,386656.85660603817,12.865295489515308,947719.4222663328,13.761814824520535,30441.532230696695,10.32359599612074,10554.298741872153,9.26438326323311
J,2019-01-26,5740,1973,187701,405500.0128,196137,18849,7437,60461,1,4,2019,0.4647231720437685,0.8854560256532099,0,0,0,0,236617.88250618769,12.374206035060418,381029.4283030191,12.85063451523224,879359.7239331664,13.686950472385726,34069.76611534835,10.436194996910805,11017.149370936077,9.307299134932606
J,2019-02-02,3514,1955,219100,389801.649,157161,16974,5269,54901,2,5,2019,0.5680647467311558,0.8229838658936564,0,0,0,0,275469.9412530938,12.526237425616776,409614.7141515096,12.92297471659924,829481.5109665832,13.628557304564671,34008.883057674175,10.434406439526473,9022.574685468038,9.107595841140862
J,2019-02-09,4255,1726,191429,391429.4973,79244,15649,6323,54281,2,6,2019,0.6631226582407952,0.7485107481711011,0,0,0,0,216978.9706265469,12.28756032700242,396236.3570757548,12.88976869723118,806170.2527832915,13.60005147135554,32653.441528837087,10.39373616002659,8766.28734273402,9.078782726542986
J,2019-02-16,6625,3314,140772,500463.6047,96311,16636,9628,88701,2,7,2019,0.7485107481711011,0.6631226582407953,0,0,0,0,204800.48531327344,12.22979642462741,338890.1785378774,12.733434327565828,903548.7310916458,13.714086430213124,32962.72076441854,10.4031628649221,11008.14367136701,9.30648144934105
J,2019-02-23,2680,2628,142015,328795.9848,37493,15710,4258,72504,2,8,2019,0.8229838658936564,0.5680647467311558,0,0,0,0,139893.24265663672,11.84864200653039,311460.0892689387,12.649029695342831,780570.3503458229,13.567781430961626,32191.36038220927,10.379484448172137,8184.071835683505,9.01006726627051
